title,artist,album,isrc,isFound
"Jahseh on my Wrist","Bass Santana, Flyboy Tarantino, Kid Trunks, Craig Xen","XXXTENTACION Presents: Members Only, Vol. 4",USUYG1237326,1
"AWKWARD CAR DRIVE","Germ, $Uicideboy$","GERM HAS A DEATHWISH",QZAPK1800034,1
"20th CENTURION","$uicideBoy$, Germ",DIRTIERNASTIER$UICIDE,TCACY1772004,1
"Lil Boat",88GLAM,88GLAM2,USUM71819079,1
Waterfalls,"Clams Casino",Rainforest,GBCW31200033,1
"Spider Web","Wicca Phase Springs Eternal","Spider Web",QZES71848453,1
Healing,"Clams Casino","Moon Trip Radio",QM24S1839553,1
Gravity,"Clams Casino, Plu2o Nash",Gravity,QM24S1836459,1
"Vampire Knight",CHXPO,"Vampire Knight",QM24S1802696,1
ZZZ,Milkavelli,"CULT MEMBER",FRX201758339,1
"Birds Fly By Night","Danger Incorporated","Birds Fly By Night",USYBL1701404,1
SHINNERS13,"City Morgue","CITY MORGUE VOL 1: HELL OR HIGH WATER",USUM71803691,1
"Smirnoff Ice","Yung Lean","Total Eclipse",SE5AJ1900614,1
"Graveyard (feat. Yung Ghoul)","Danger Incorporated, Yung Ghoul","Are You Afraid of the Danger Boys?",QMPKX1634307,1
Papercut,"Kevin Abstract","American Boyfriend: A Suburban Love Story",USUYG1118125,1
Online,"Danger Incorporated","World Wide Web",UST8K1694273,1
"Cruel Intentions","Azizi Gibson","Backward Books 2",TCADU1827975,1
"No Phucks Given","Azizi Gibson, Kamandi","No Phucks Given",TCAED1954818,1
"Black Rose","Azizi Gibson","Black Rose",QM24S1703558,1
Solid,"Azizi Gibson","Grim Meets Evil - EP",TCACT1636557,1
"96 Bounce","Azizi Gibson","96 Bounce",TCADP1865939,1
"Crown Violet","Azizi Gibson","Backward Books (Reloaded)",TCACT1632889,1
Rain,"Azizi Gibson","Backward Books 2",TCADW1870489,1
"Electric Life","Azizi Gibson, Hippie Sabotage",Hentai,TCADN1852501,1
"Dead Star","Wicca Phase Springs Eternal, Clams Casino, Fish Narc","Spider Web",QZES71848451,1
"Chill Bill Remix (feat. D.R.A.M., Denzel Curry & Cousin Stizz)","Rob $tone","Chill Bill Remix (feat. D.R.A.M., Denzel Curry & Cousin Stizz) - Single",USRC11601625,1
ULT,"Denzel Curry",Imperial,USC4R1602006,1
"Memoirs Of A Gorilla",$uicideBoy$,"Radical $uicide",QM8DG1600977,1
"Lockjaw (feat. Kodak Black)","French Montana","Lockjaw (feat. Kodak Black) - Single",USSM11604264,1
"None Shall Pass","Aesop Rock","None Shall Pass",USA4T0414402,1
Daylight,"Aesop Rock","Labor Days",USA4T0401302,1
Preservation,"Del The Funky Homosapien","Wu-tang Meets The Indie Culture",US36T0521216,1
"Zero Dark Thirty","Aesop Rock","Zero Dark Thirty",USBWK1200048,1
"No Regrets","Aesop Rock","Labor Days",USA4T0401305,1
"Catacomb Kids","Aesop Rock","None Shall Pass",USA4T0414403,1
Coffee,"Aesop Rock","None Shall Pass (Bonus Edition)",USA4T0414414,1
"Cook It Up (feat. P.F.A.C.)","Aesop Rock","Bazooka Tooth",USA4T0406807,1
"Blood In Blood Out","Jedi Mind Tricks","Visions Of Gandhi",US36T0300603,1
"Till I'm Gone (feat. Wiz Khalifa)","Tinie Tempah, Wiz Khalifa",Disc-Overy,GB7TP1100153,1
"Razorblade Salvation","Jedi Mind Tricks","Servants In Heaven, Kings In Hell",US36T0600212,1
"Uncommon Valor: A Vietnam Story","Jedi Mind Tricks, R.A. The Rugged Man","Servants In Heaven, Kings In Hell",US36T0600204,1
"Agony Fires (feat. Vinnie Paz, Planetary, Celph Titled & Apathy)","Jedi Mind Tricks","Army Of The Pharaohs: The Unholy Terror",USA371015120,1
"End of Days Feat. Block McCloud","Vinnie Paz","Season of the Assassin",USA371049651,1
Seven,"Celph Titled","Ritual Of Battle",USA560684648,1
"Keep Movin' On Feat. Shara Worden","Vinnie Paz","Season of the Assassin",USA371049658,1
"Ain't Shit Changed Feat. Lawrence Arnell","Vinnie Paz","Season of the Assassin",USA371049655,1
"The Hatred",Snowgoons,"Black Snow",USA560782488,1
Starlight,Snowgoons,"The Snowgoons Instrumentals",USA560913708,1
Raining,Snowgoons,"The Snowgoons Instrumentals",USA560913717,1
"This Is Where The Fun Stops",Snowgoons,"Black Snow",USA560782474,1
"Been Fighting Devilz",Snowgoons,"A Fist In The Thought",USA560950628,1
"Callin' Out","Lyrics Born, Mistah F.A.B., Del The Funky Homosapien, Pigeon John","Overnite Encore: Lyrics Born Live!",US2P20610078,1
Yesterday,Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold (Bonus Video Version)",USBWK0700173,1
You,Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",USBWK0700170,1
"Always Coming Back Home to You",Atmosphere,"Seven's Travels (10 Year Anniversary Edition)",USBWK1100167,1
"She's Enough",Atmosphere,"The Family Sign [Deluxe Edition]",USBWK1000130,1
Scalp,Atmosphere,"To All My Friends, Blood Makes The Blade Holy:  the Atmosphere ep's [INSTRUMENTAL]",USBWK1000103,1
Work,"Gang Starr","Moment Of Truth",USVI29800538,1
"Mass Appeal","Gang Starr","Full Clip: A Decade Of Gang Starr",USCH39400036,1
"Another Day In the Life (feat. Mr. Sos & Cise Star)","Cise Star","Substantial & Marcus D Are Bop Alloy",TCAAR1050433,1
"Find Away","Cise Star","The Heart On The Right Spot",DEQ020704750,1
Sol,re:plus,"Everlasting Truth",JPD731000090,1
"UMI Says","Mos Def","Black On Both Sides",USRW50200231,1
"Building Steam with a Grain of Salt","DJ Shadow",Endtroducing.....,GBAQH9600066,1
"Organ Donor (Extended Overhaul)","DJ Shadow","Preemptive Strike",GBAQH9700082,1
"Midnight in a Perfect World","DJ Shadow",Endtroducing.....,GBAQH9600061,1
"Organ Donor","DJ Shadow",Endtroducing.....,GBAQH9600070,1
"Home Sweet Home",Substantial,"To This Union a Sun Was Born (Deluxe Edition)",GBKPL1781848,1
"Sensual Sunrise - Nujabes Tribute","Abstrakt Idea","Digi Crates Coolout: Set 1 (Reissue)",USA8Y1110035,1
Ghostwriter,RJD2,"Deadringer: Deluxe",USA4T0403506,1
"Going Viral","Kodak Black, Boosie Badazz","Going Viral (feat. Lil Boosie)",USLD90816423,1
"Gold & Silver","Colour Haze",Tempel,NLM930820012,1
"Good Friends (feat. Dylan Brady)","NOK from the Future","Bombs 1",TCACQ1695649,1
Gook,"Denzel Curry",Imperial,USC4R1602007,1
"Goshen '97","Strand of Oaks","Goshen '97",USJ5G1408601,1
Gospel,"Rich Brian","Gospel - Single",USUYG1140378,1
"Got It 4 Sale - Explicit Album Version","Three 6 Mafia","Most Known Unknown (New Package-Explicit)",USSM10504876,1
"Got Me","Roy Woods","Waking at Dawn",USWB11601143,1
"(No One Knows Me) Like the Piano",Sampha,Process,UK7MC1600030,1
"Whoa [Explicit Version]","Earl Sweatshirt",Doris,USQX91300249,1
Pothole,"Tyler, The Creator","Flower Boy",USQX91701277,1
"Garden Shed","Tyler, The Creator","Flower Boy",USQX91701278,1
"Parking Lot","Anderson Paak",Malibu,DEU241507395,1
"4 Quarters",MaxThaDemon,"4 Quarters",US6YF1900100,1
"Double Baccin",MaxThaDemon,"Double Baccin",US6YF1900079,1
"Speak on It",MaxThaDemon,"Double Baccin",US6YF1900076,1
"World War III","MaxThaDemon, Kev Hundo, Ciggy Black","Double Baccin",US6YF1900080,1
"Poled Up","MaxThaDemon, Kev Hundo","Double Baccin",US6YF1900077,1
911,"MaxThaDemon, Ciggy Black","Double Baccin",US6YF1900078,1
Bangladesh,BigChildSupport,"Port Behavior",QZFYX1958644,1
"Meet God",BigChildSupport,"Port Behavior",QZFYX1958645,1
"FNs & Blixkys (feat. Quin NFN)","22Gz, Quin Nfn","The Blixky Tape",USAT21902673,1
"Baby's Wearing Blue Jeans","Mac DeMarco","Rock and Roll Night Club",US8YA1200025,1
Pantyhose,"TV Girl","French Exit",USHM21438135,1
"No Complaints (feat. Offset & Drake) [Bonus]","Metro Boomin","NOT ALL HEROES WEAR CAPES (Deluxe)",USUG11700928,1
Eclipse,"Inner Wave",Eclipse,TCADF1712009,1
Photosynthesis,Saba,"Bucket List Project",USUYG1115900,1
"Slow Dancing in the Dark",Joji,"BALLADS 1",ZZOPM1800452,1
"Dead Eternity","In Flames","Subterranean (Reissue 2014)",SEVCK0411006,1
Hopeless,"Azizi Gibson",Hopeless,QM24S1703969,1
"Fashion Killa","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)",USRC11201457,1
"Death or Glory","The Clash","Sound System",GBARL1200691,1
"2 Cups","Yung Lean","Total Eclipse",SE5AJ1900613,1
"Yoshi City","Yung Lean","Unknown Memory",USA2B1401999,1
Kyoto,"Yung Lean","Kyoto - Single",SEY491300022,1
"Ginseng Strip 2002","Yung Lean","Lavender - Single",SEY491300006,1
"First Class","Yung Lean Thaiboy Digital","First Class - Single",SE5AJ1900720,1
Afghanistan,"Yung Lean",Warlord,SE5AJ1600107,1
"silicon wings","Yung Lean","Poison Ivy",SE5AJ1800522,1
ropeman,"Yung Lean","Poison Ivy",SE5AJ1800523,1
trashy,"Yung Lean","Poison Ivy",SE5AJ1800524,1
Sauron,"Yung Lean","Poison Ivy",SE5AJ1800525,1
bender++girlfriend,"Yung Lean","Poison Ivy",SE5AJ1800526,1
Crush,DUCKWRTH,"Crush - Single",USUM71916584,1
"Issues (feat. Big K.R.I.T)","Azizi Gibson","A New Life",TCACT1630783,1
"Indica La Roux",Duckwrth,Nowhere,USUYG1070608,1
"March to the Sea",Baroness,"Yellow & Green",US2641219003,1
"Liquor Sto'",EARTHGANG,"Strays with Rabies",USUYG1082896,1
Gladbag,Da$H,V.I.C.E.S,TCACD1501485,1
Face,BROCKHAMPTON,Face,USUYG1142407,1
Splash!,"Larry League","Dirty Dingy",USUYG1141470,1
"All of the Lights","Kanye West","My Beautiful Dark Twisted Fantasy",USUM71027273,1
"N.Y. State of Mind",Nas,"Illmatic XX",USSM10017351,1
Houston,"Chevy Woods","I Love Texas - EP",USUYG1068947,1
"The Way You Used to Do","Queens of the Stone Age",Villains,USMTD1709778,1
"Bring Em Out (feat. Flatbush Zombies)","Bodega Bamz","Sidewalk Exec",US6YF1500008,1
"Dirty Dingy","Larry League","Dirty Dingy",USUYG1141476,1
"I Know There's Gonna Be (Good Times)","Jamie xx","In Colour",UK7MC1500009,1
"CRYBABY (Iglooghost Remix)","ABRA, Iglooghost","CRYBABY (Iglooghost Remix)",USMTD1608707,1
"Me so Nice",Mwuana,"Me so Nice",SE4OU1902201,1
"Up Above",CYNE,"Evolution Fight",DEX700500037,1
"Jakob Ladder",Cyne,"Project Mooncircle 10th Anniversary Compilation",DEQ121214800,1
Machete,EARTHGANG,"Shallow Graves For Toys",USUYG1048234,1
SUMMER,BROCKHAMPTON,"SATURATION II",USUYG1156298,1
"Hold You in My Arms","Ray LaMontagne",Trouble,GBBND0401344,1
"Moonlight Shadow","Mike Oldfield","The Mike Oldfield Collection",GBAAA8300001,1
Steady,CYNE,"Time Being (Deluxe Edition)",DEQ121748986,1
"Plain English - 2003 Version",CYNE,"Time Being (Deluxe Edition)",DEQ121749002,1
"Highway Patrol","Yung Lean",Warlord,SE5AJ1600105,1
"Ghosttown (feat. Travi$ Scott)","Yung Lean","Unknown Memory",USA2B1402003,1
Volt,"Yung Lean","Unknown Memory",USA2B1402005,1
Leanworld,"Yung Lean","Unknown Memory",USA2B1402006,1
Sandman,"Yung Lean","Unknown Memory",USA2B1402007,1
Gatorade,"Yung Lean","Unknown Death 2002",SEY491300011,1
Hurt,"Yung Lean","Unknown Death 2002",SEY491300012,1
"Hennessy & Sailor Moon","Yung Lean","Frost God",SE5AJ1600283,1
"All Caps","Madvillain, Madlib MF DOOM",Madvillainy,US2S70465020,1
"Fuckin' up the Count","Freddie Gibbs","Shadow of a Doubt",USUYG1083055,1
Headstone,"Flatbush Zombies",Headstone,QZ2D51800027,1
"Sour Soul","BADBADNOTGOOD, Ghostface Killah","Sour Soul",GBMYF1400055,1
"Distance (feat. Joey Bada$$, Issa Gold & Erick The Architect)","Beast Coast, Joey Bada$$, Flatbush Zombies, Issa Gold, Erick the Architect, Powers Pleasant","Escape From New York",USSM11903514,0
"Bones (feat. Flatbush Zombies, The Underachievers, Nyck Caution, Kirk Knight)","Beast Coast, Joey Bada$$, Flatbush Zombies, The Underachievers, Nyck Caution, Kirk Knight, Erick the Architect","Escape From New York",USSM11903512,1
"Puke (feat. Nyck Caution, Erick The Architect, Meechy Darko, AK & Joey Bada$$)","Beast Coast, Joey Bada$$, Flatbush Zombies, Nyck Caution, Erick the Architect, Meechy Darko, AK","Escape From New York",USSM11903529,1
"Coast/Clear (feat. Joey Bada$$, Flatbush Zombies, Kirk Knight, Nyck Caution & Issa Gold)","Beast Coast, Joey Bada$$, Flatbush Zombies, Kirk Knight, Nyck Caution, Issa Gold","Coast/Clear (feat. Joey Bada$$, Flatbush Zombies, Kirk Knight, Nyck Caution & Issa Gold)",USSM11902298,1
"Off the Wall","Nyck @ Knight","Off the Wall",QMKSC1700090,1
"Bloody Waters","Ab-Soul, Anderson .Paak, James Blake","Black Panther The Album Music From And Inspired By",USUM71714107,1
"Evil Fantasy","Freddie Dredd","Evil Fantasy",QZAPG1832799,1
"Bet (feat. Skepta & Michael Phantom)",Octavian,"Bet (feat. Skepta & Michael Phantom) - Single",GBARL1900168,1
"Black Balloons [13Lack 13Alloonz]","Denzel Curry",TA13OO,USC4R1802449,1
"Uh Uh (feat. Playboi Carti)","Chief Keef","Mansion Musick",USZEG1800422,1
"Nothing Left",D33J,"Infinity 33",USA2B1803016,1
"Casting Spells","Danger Incorporated","Casting Spells",USYBL1801573,1
"Greaze Mode","Skepta Nafe Smallz","Ignorance Is Bliss",QM6MZ1960807,1
"Ghostface / Shyguy","Yung Lean","Crash Bandicoot & Ghostface / Shyguy",SE5AJ1800484,1
"Anime World",SahBabii,Squidtastic,QZ5FA1752836,1
Redrum,Skepta,"Ignorance is Bliss",QM6MZ1960808,1
"Florida Thang",Pouya,"The South Got Something to Say (Deluxe Album)",TCADY1862315,1
Rest,"Wicca Phase Springs Eternal","Suffer On",QMCE71302192,1
"Big Wheels","Kevin Abstract","ARIZONA BABY",USRC11901001,1
"Throw Dem Gunz","Lil Ugly Mane","Mista Thug Isolation",QZ8LD1772519,1
"Love Hurts (feat. Travis Scott)","Playboi Carti","Die Lit",USUM71804153,1
"Bullet From a Gun",Skepta,"Ignorance is Bliss",QM6MZ1960806,1
"Thru the Screen","Cold Hart, YAWNS","Wish Me Well",QM4TX1879856,1
"Six Speed","Pouya, Juicy J","The South Got Something to Say (Deluxe Album)",TCAEG1934173,1
"Bulls on Parade (triple j Like a Version)","Denzel Curry","Bulls On Parade (triple j Like A Version)",AUAB01900027,1
"What Do You Mean? (feat. J Hus)",Skepta,"Ignorance Is Bliss",QM6MZ1960810,1
Gemini,"Oliver Francis",Gemini,TCADN1893575,1
Inglorious,slowthai,"Nothing Great About Britain",GBAKX1900012,1
Famous,Sickboyrari,Famous,SE5AJ1900744,1
"World Wide Web","Danger Incorporated","World Wide Web",UST8K1694272,1
"Happy Feet","Yung Lean","Poison Ivy",SE5AJ1800519,1
Leanin',"Lil Peep","Come Over When You're Sober, Pt. 2 (Bonus)",USQX91802368,1
"Creep Creeps","Yung Lean","Creep Creeps - Single",SE5AJ1800605,1
"Superman Is Dead",Pouya,"The South Got Something to Say (Deluxe Album)",TCAEA1845592,1
"Change Me","Danger Incorporated","Birds Fly By Night",USYBL1701407,1
"The Who","JPEGMAFIA, Eyas","The Who",QZ8JM1700010,1
"Jamie's Sin","Night Lovell","Jamie's Sin",QZ9Y21782354,1
"All I Got","Oliver Tree","All I Got",USAT21701405,1
"I Laugh When I'm With Friends But Sad When I'm Alone","070 Shake","Glitter - EP",USUM71802703,1
"Sincerely, Yours","Ameer Vann","Sincerely, Yours - Single",USUYG1102438,1
"Bad Trip","Derek Pope","We're All Strangers",USUYG1181742,1
Void,Pouya,"Five Five",TCADM1878135,1
Solstice,Yeek,Solstice,QZDA81860341,1
"Sand People","Zack Villere","Little World",QM2PV1760727,1
"Kali Yuga (feat. Clams Casino)",Ghostemane,"Kali Yuga (feat. Clams Casino) - Single",QM24S1702077,1
Wya?,Wifisfuneral,Wya?,USUYG1132561,1
Smile,"Isaiah Rashad",Smile,TCACL1636798,1
"Let Go","Aaron May",CHASE,USUYG1237110,1
"Chum [Explicit Version]","Earl Sweatshirt",Doris,USQX91202035,1
"Knotty Head","Denzel Curry",Imperial,USC4R1602009,1
"Me Now","Denzel Curry",Imperial,USC4R1602010,1
"Story: No Title","Denzel Curry",Imperial,USC4R1602011,1
Zenith,"Denzel Curry",Imperial,USC4R1602013,1
"If Tomorrow's Not Here","Denzel Curry",Imperial,USC4R1602015,1
Zuu,"Denzel Curry",ZUU,USC4R1902704,1
"Wild Irish Roses",Smino,blkswn,USUG11700151,1
5200,"ScHoolboy Q","CrasH Talk",USUM71905831,1
"Norf Norf","Vince Staples","Summertime '06",USUM71507721,1
Stuck,EarthGang,Mirrorland,USUM71813392,1
"Clout Cobian|Clout Co13A1N","Denzel Curry",TA13OO,USC4R1802455,1
"I Been Born Again",BROCKHAMPTON,GINGER,USRC11902080,1
"Have Mercy","YBN Cordae","The Lost Boy",USAT21901505,1
BLACKJACK,Aminé,ONEPOINTFIVE,USUM71811855,1
"REEL IT IN",Aminé,ONEPOINTFIVE,USUM71811853,1
"Long Time (Intro)","Playboi Carti","Die Lit",USUM71804186,1
"Hate Government","Denzel Curry",13,USC4R1702164,1
Bloodshed,"Denzel Curry",13,USC4R1702163,1
"The Law",Ab-Soul,"Do What Thou Wilt.",TCACU1631327,1
Elastic,"Joey Purp",QUARTERTHING,QZEGJ1800004,1
"Joke Ting (feat. Ari PenSmith)",GoldLink,Diaspora,USRC11901252,1
"Can't Go Back","Kojey Radical","Can't Go Back",GBAHS1900649,1
"Rich Soul",Avelino,F.Y.O,GBKPL1665247,1
"Don't Cry",Octavian,SPACEMAN,GBARL1801179,1
Polaroid,slowthai,Polaroid,GBAKX1800008,1
Blessed,"Ocean Wisdom","Big Talk, Vol. 1",UKU3G1900002,1
"NOTHIN LIKE U (feat. Ty Dolla $ign)",KAYTRANADA,"NOTHIN LIKE U / CHANCES - EP",USRC11803718,1
"100 Degrees (feat. Sam Wise)",Octavian,"100 Degrees (feat. Sam Wise) - Single",QMDA61812242,1
"You Don't Know","Loyle Carner","Not Waving, But Drowning",GBUM71807923,1
"Bad After We (feat. Kojey Radical & Ghetts)","SHY FX, Kojey Radical, Ghetts","Bad After We (feat. Kojey Radical & Ghetts)",UKPJQ1900008,1
"No Diet","Digga D","No Diet - Single",GB2GX1900156,1
AirForce,DigDat,AirForce,GB2DY1801005,1
"Lit (feat. A$AP Ferg)",Octavian,"Lit (feat. A$AP Ferg) - Single",GBARL1900496,1
Jiggle,slowthai,Jiggle,SE3OH1604579,1
"Glow In The Dark",Skepta,"Ignorance is Bliss",QM6MZ1960815,1
Little,Octavian,Little,QM4TX1838346,1
"Culture Club","Blue Room Mafia","Culture Club",GBLFP1706046,1
"In The Family - Remix","Splurgeboys, LD, Jme, Fekky","In the Family (Remix)",QM4TW1928086,1
Chill,Bakar,"Chill - Single",GBARL1900177,1
Ladies,slowthai,"Nothing Great About Britain",GBAKX1800006,1
"Take It Easy (feat. Smokepurpp)",Octavian,Endorphins,GBARL1900678,1
Ojpl,"Easy Life","Frank - Single",GBUM71803217,1
"Jailbreak the Tesla (feat. Aminé)","Injury Reserve","Injury Reserve",USC4R1902634,1
Infatuated,"Jesus Honcho","7 Vibez",TCADK1790489,1
hammer,"nothing,nowhere.",ruiner,USAT21800736,1
"Tar Lungs","Brennan Savage",Badlands,TCADH1763116,1
RACECAR,Aries,"WELCOME HOME",UST8K1825428,1
"Dating in the 90s","Horse Head","Dating in the 90s",QZ8LD1754962,1
"Just One Thing","Wicca Phase Springs Eternal","Suffer On",QMCE71302194,1
"3 Deep","Oliver Francis",Essentials,TCACZ1757577,1
"4 LIFE","lil aaron","ROCK$TAR FAMOU$",GBKPL1808969,1
"I'm Here To Help You Are Not Alone","Kid Trunks","I'm Here To Help, You Are Not Alone.",USUYG1163308,1
"Red Bottom Sky","Yung Lean",Stranger,SE5AJ1600368,1
"Still D.R.E.","Dr. Dre",2001,USIR19905031,1
"El Greco - Part 1",Vangelis,"El Greco - Original Motion Picture Soundtrack By Vangelis",GRUM70702166,1
Loyalty,"King Gizzard The Lizard Wizard",Polygondwanaland,AUTZK1700080,1
"Dead Beat","Yung Simmie","Basement Musik 3",TCACS1667477,1
Paris,$uicideBoy$,"Now The Moon's Rising",QM8DG1600540,1
"Bone Thugs N' Haifa","The Alchemist","Israeli Salad",USUYG1072142,1
"Make Me Feel","Janelle Monáe","Dirty Computer",USAT21800745,1
"Two Trains","Little Feat","Rad Gumbo: The Complete Warner Bros. Years 1971-1990",USWB19901411,1
"Aristocratic Anarchy (feat. Vince Staples)",Da$H,V.I.C.E.S,TCACD1501500,1
"I See a Bop (feat. Relly Rell & Dame)",Taj-He-Spitz,"Live Fast Die Young",USBAE0900490,1
"This Means War","Brawl Between Enemies","Pure Rawness",DEAR41535361,1
"I Get the Drip from My Walk","Famous Dex",Drippy,USUYG1090039,1
"Plain Jane","A$AP Ferg","Still Striving",USRC11701803,1
Kjærlighet,"I Killed The Prom Queen","Beloved (Deluxe Edition)",USEP41330007,1
GOKU,Jaden,"GOKU - Single",QMJMT1801867,1
Bahamas,"A$AP Mob","Cozy Tapes Vol. 2: Too Cozy",USRC11702067,1
"Get the Strap (feat. Shoreline Mafia)","Rucci, Shoreline Mafia","Tako's Son",USUYG1261141,1
"La Bamba",Rucci,"La Bamba",USUYG1260790,1
"I Just Wanna Ball",Rucci,"Tako's Son",USUYG1261144,1
"Drop Out",Rucci,"Tako's Son",USUYG1261143,1
"Never Finished (feat. Lil Duece)","Rucci, Lil Duece","Tako's Son",USUYG1261140,1
"I Aint Gon Lie",Rucci,"Tako's Son",USUYG1261138,1
Still,Rucci,"Tako's Son",USUYG1261136,1
"Function in the Hood (feat. Azchike)","Rucci, AzChike","Tako's Son",USUYG1261137,1
Lowrider,Rucci,"Tako's Son",USUYG1261139,1
"Fake Gon Hate (feat. 1Takejay)","Rucci, 1takejay","Tako's Son",USUYG1261145,1
Nasty,"Rucci, Kalan FrFr","Tako's Son",USUYG1261146,1
"Rebel Yell","Billy Idol","Greatest Hits",USCH39900054,1
"The Truth (Part 2)",Caskey,"The Truth (Part 2) - Single",TCAEK1910894,1
"Babushka Boi","A$AP Rocky","Babushka Boi - Single",USRC11900451,1
Up,EarthGang,Mirrorland,USUM71917292,1
"One Last Fire","Mando Diao","One Last Fire",SE3SA1901601,1
Survival,"Bone Thugs-N-Harmony, Ky-Mani Marley",Survival,QM24S1921458,1
"Gucci Links","Eddie Fresco, Wifisfuneral, FREEWILL","Gucci Links",GBSMU6705178,1
Crushed,"Twin Shadow",Crushed,QZFZ61977137,1
"Don't Stop Believin'",Journey,Escape,USSM18100116,1
"Down On Freestreet","The Hellacopters","By The Grace Of God",SEBFO0216030,1
"Deliver Us from Evil","Bullet For My Valentine","Scream Aim Fire",GBHQD0700050,1
Alias,"In Flames","A Sense of Purpose",DED830703846,1
"The Mirror's Truth","In Flames","A Sense of Purpose",DED830703843,1
"Come Clarity","In Flames","Come Clarity",US3H40606206,1
"Might As Well Be On Mars","Alice Cooper","The Essential Alice Cooper: The Epic Years",USSM19100410,1
Helena,"The Misfits","Famous Monsters",NLA329980374,1
"Permanent High School","The Voidz",Virtue,USRC11800010,1
"Mellon Collie And The Infinite Sadness","Smashing Pumpkins","Mellon Collie And The Infinite Sadness",USVI21200892,1
"Meat Is Murder (2011 Remaster)","The Smiths",Complete,GBCRL1100045,1
