title,artist,album,isrc,isFound
"Bitch Niggaz","Dr. Dre",2001,USIR19915082,0
"The Car Bomb","Dr. Dre",2001,USIR19915080,0
"Murder Ink","Dr. Dre",2001,USIR19915081,0
Ed-Ucation,"Dr. Dre",2001,USIR19915083,0
"Some L.A. Niggaz","Dr. Dre",2001,USIR19915084,0
"Pause 4 Porno","Dr. Dre",2001,USIR19915085,0
Housewife,"Dr. Dre",2001,USIR19915087,0
Ackrite,"Dr. Dre",2001,USIR19915086,0
"Bang Bang","Dr. Dre",2001,USIR19915088,0
"The Message","Dr. Dre",2001,USIR10001351,0
Outro,"Thomas Chong",2001,USIR10001352,0
"All Eyez feat. Jeremih","The Game, Jeremih","All Eyez feat. Jeremih (Explicit Version)",USKO11601089,0
"Gimme the Loot","The Notorious B.I.G.","Ready to Die - The Remaster",USBB40580807,0
"Me Against The World","2Pac, Dramacydal","2Pac Greatest Hits (Explicit Version)",USIR19500003,0
Triumph,"Wu-Tang Clan","Wu-Tang Forever",USLR59900487,0
"On The Boulevard","Dr. Dre","The Wash",USIR10120277,0
"Overnight Celebrity",Twista,"This Is Hip Hop",USAT20303709,0
"Party and Bulls**t","The Notorious B.I.G.","Notorious (Music from and Inspired By the Original Motion Picture) [Deluxe Version]",USBB40802015,0
"How I Could Just Kill a Man","Cypress Hill","Cypress Hill",USSM19901632,0
"Big Poppa","The Notorious B.I.G.","Ready to Die - The Remaster",USBB40580817,0
Regulate,"Warren G","Regulate...G Funk Era (20th Anniversary Edition) (20th Anniversary)",USPR39401366,0
Halftime,Nas,Illmatic,USSM10025029,0
"Going Back To Cali (2014 Remastered Version)","The Notorious B.I.G.","Life After Death (Remastered Edition)",USAT21402738,0
"Do For Love",2Pac,"R U Still Down? [Remember Me]",USDJ20300663,0
"Bad Intentions (feat. Knoc-Turn'al)","Dr. Dre","The Wash (The Original Motion Picture Soundtrack)",USIR10120128,0
"Smoke Buddah",Redman,"Muddy Waters",USRL19600371,0
"Caterpillar (feat. Eminem, King Green)","Royce da 5'9""","Book of Ryan (Bonus Track Edition)",USKO11800388,0
"Still Not a Player (feat. Joe)","Big Punisher","Capital Punishment",USLR59900109,0
"No Vaseline","Ice Cube","Straight Outta Compton (Music From The Motion Picture)",USPO19100038,0
"The Next Episode","Dr. Dre",2001,USIR19915078,0
"Bring da Ruckus","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",USRC19300126,0
"Real Muthaphuckkin' G's",Eazy-E,"Gangsta Memorial",USNPD0500339,0
"Shimmy Shimmy Ya","Ol' Dirty Bastard","Hip-Hop Pioneers",USEE10901078,0
"Tonight's Da Night",Redman,"Whut? The Album",USRL19200038,0
"Crooked Cop","Dr. Dre","Le mix du dragon (Double H Merchandising présente Cut Killer)",FR6V81631990,0
"You Know How We Do It","Ice Cube","Lethal Injection",USPO10300102,0
"Protect Ya Neck","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers)",USRC19305620,0
"Me and My Girlfriend",Makaveli,"The Don Killuminati: The 7 Day Theory",USKO10403733,0
"Alwayz Into Somethin'","The D.O.C.","N.W.A. Greatest Hits",USPO19100007,0
"Feel Me Flow","Naughty By Nature","Poverty's Paradise",USTB10300774,0
"I Need a Doctor (feat. Eminem & Skylar Grey)","Dr. Dre","I Need a Doctor (feat. Eminem & Skylar Grey) - Single",USUM71029031,0
"New York, New York","Dogg Pound","Dogg Food",USKO10403660,0
"Who Shot Ya","The Notorious B.I.G.","Ready to Die - The Remaster",USBB40580822,0
"Ambitionz Az a Ridah",2Pac,"All Eyez on Me",USKO10403591,0
"100 (feat. Drake)","The Game","The Documentary 2 + 2.5 (Collector's Edition)",DEA451509290,0
"Da Rockwilder","Method Man Redman",Blackout!,USDJ29905111,0
"Hits from the Bong","Cypress Hill","Black Sunday",USSM19303140,0
"Firm Family","The Firm","Back In The Dayz, Vol. 2",FR8GV1848700,0
"Bone Thugs-N-Harmony - I Tried ft. Akon","burja1995, Akon","Strength & Loyalty",USUM70701555,0
"Ain't No Fun (If the Homies Cant Have None) (feat. Nate Dogg, Warren G & Kurupt)","Snoop Dogg, Kurupt, Nate Dogg, Warren G",Doggystyle,USKO10403599,0
"Twinz (Deep Cover 98) (feat. Fat Joe)","Big Pun, Fat Joe","Capital Punishment (Explicit Version)",USLR59900121,0
"Patiently Waiting","50 Cent","Get Rich Or Die Tryin'",USIR10300026,0
"Ali Bomaye","The Game","Jesus Piece",USUM71214419,0
"Picture Me Rollin'",2Pac,"All Eyez On Me",USKO10404422,0
"Got Your Money","Ol' Dirty Bastard, Kelis","The Hits",USEE19900510,0
"Chin Check",N.W.A.,"N.W.A. Greatest Hits",USPO19900508,0
"I Seen a Man Die",Scarface,"The Diary",USZXT1035280,0
"Fight Music",D12,"Devils Night",USIR10110482,0
"Arrest the President","Ice Cube","Everythangs Corrupt",USUM71818446,0
"Da Mystery of Chessboxin'","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",USRC19300131,0
"Been There Done That","Dr. Dre","Dr. Dre Presents... The Aftermath",USIR19601096,0
"It Was a Good Day","Ice Cube","Greatest Hits",USPO19250006,0
"Ratha Be Ya N____",2Pac,"All Eyez on Me",USKO10404424,0
"Tequila Sunrise","Cypress Hill","The Essential Cypress Hill",USSM11406823,0
"Foe Life (feat. Ice Cube)","Mack 10","Best of Mack 10",USPO19500002,0
"Express Yourself - Remix",N.W.A.,"N.W.A. Greatest Hits",USPO19600015,0
"Ms. Fat Booty","Mos Def","Black on Both Sides",USRW50200227,0
"Insane in the Brain","Cypress Hill","Black Sunday",USSM19303133,0
"What's The Difference","Dr. Dre",2001,USIR19915074,0
"Put Your Hands Where My Eyes Could See [Explicit LP Version]","Busta Rhymes","When Disaster Strikes...",USEE19792108,0
"Thugz Mansion - 7 Remix","2Pac, Anthony Hamilton","Better Dayz",USIR10211786,0
"I Got Love","Nate Dogg","Music and Me",USEE10140035,0
"Music & Me","Nate Dogg",Rap,USEE10140388,0
"Your Wife (feat. Dr. Dre)","Nate Dogg","Music and Me",USEE10140382,0
"Keep It G.A.N.G.S.T.A.","Nate Dogg/Lil' Mo & Xzibit","Music And Me",USEE10140378,0
"Concrete Streets","Nate Dogg","Music and Me",USEE10140385,0
Regulate,"Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500263,0
"Last Prayer (Intro)","Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500251,0
"Thugs Get Lonely (feat. 2Pac)","Nate Dogg, J. Period, 2Pac","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500252,0
"Born in Long Beach (Interlude)","Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500254,0
"I Got Love","Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500255,0
"Worldwide (Interlude)","Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500256,0
"Boss Life (feat. Snoop Dogg)","Nate Dogg, J.PERIOD, Snoop Dogg","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500257,0
"Can’t Deny It (J.Period Remix)","Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500258,0
"Can’t Deny It (feat. Fabolous)","Nate Dogg, J.PERIOD, Fabolous","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500259,0
"Moment of Silence (Interlude) [Remix]","Nate Dogg","The King of G-Funk (Remix Tribute to Nate Dogg) [Deluxe Version]",USZEG1500260,0
"Xxplosive (feat. Devin the Dude)","Nate Dogg, J. Period, Devin The Dude","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500261,0
"Warren G Interlude Nate Dogg",,,USZEG1500262,0
"Hoes Gotta Eat Too (Interlude)","Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500264,0
"B*tch Please (feat. Xzibit & Snoop Dogg) (J. Period Remix)","Nate Dogg","The King of G-Funk (Remix Tribute to Nate Dogg) [Deluxe Version]",USZEG1500265,0
"B*tch Please (PT. 2)","Nate Dogg","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500266,0
"The Set Up (Remix)","Nate Dogg","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500267,0
"Time’s Up (J.Period Re-Edit)","Nate Dogg, J.PERIOD, Jadakiss","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500268,0
"The Streets (feat. WC & Snoop Dogg) (J. Period Remix)","Nate Dogg","The King of G-Funk (Remix Tribute to Nate Dogg) [Deluxe Version]",USZEG1500269,0
"Gangsta Nation (feat. Ice Cube)","Nate Dogg","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500270,0
"Game Don’t Wait (Remix)","Nate Dogg, J. Period, 21/3, Xzibit","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500271,0
"DJ Quik Interlude","Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500272,0
"The Next Episode","Nate Dogg","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500273,0
"Puff Puff Give (Interlude)","Nate Dogg, J.PERIOD","A Tribute to The King of G-Funk (Deluxe Version)",USZEG1500274,0
Distance,Soilwork,"Stabbing the Drama",DED830482107,0
"Wave Goodnight to Me","Jeff Rosenstock",WORRY.,USA6G1664205,0
"What The Price",Migos,"What The Price",QMCE31600878,0
"The Weight","Aretha Franklin, Duane Allman","An Anthology: Duane Allman",USA027200140,0
41,Pouya,"Underground Underdog",TCACN1651917,0
"Near Light","Ólafur Arnalds","Transmissions: The Echoes Living Room Concerts, Vol. 19",,0
Ricky,"Denzel Curry",ZUU,USC4R1902692,0
"Where Is Da' Bud","Three 6 Mafia","The Best of Three 6 Mafia",US38L1101609,0
"Let's Plan A Robbery - Explicit Album Version","Three 6 Mafia","Most Known Unknown (New Package-Explicit)",USSM10504873,0
Love,"The Art Of Noise",Daft,GBAHW0000212,0
"II. Shadows","Childish Gambino","Because the Internet",USYAH1300221,0
"Big Brother","Kanye West",Graduation,USUM70749099,0
"Full Metal","Yung Simmie","Raider Klan Presents: Shut Up And Vibe 2",USUYG1049718,0
"Voyage voyage",Desireless,François,DEQ858600201,0
Slide,"Fbg Duck",Slide,USQX91800743,0
"Fucking Chicken","Anxada, Coy Pigg 2nd, Fronzilla","Fucking Chicken",QZES91864139,0
"Fucking Chicken Death Smash","In Bad Taste","Bad Advice",QM4DW1795416,0
"Ready or Not",Fugees,"The Score (Expanded Edition)",USSM19600051,0
"Work It Out","Jurassic 5, Dave Matthews Band",Feedback,USUM70604504,0
"Quality Control","Jurassic 5","Quality Control",USIR10000157,0
England,Jehst,"The Dragon Of An Ordinary Family",GBULP1100043,0
"Bandz a Make Her Dance (feat. 2 Chainz & Lil Wayne)","Juicy J","Stay Trippy",USSM11205303,0
"No Heart No Love","Juicy J, Project Pat","Stay Trippy",USSM11303985,0
"Lord Knows (feat. Rick Ross & Dom Kennedy)","Wiz Khalifa","Taylor Gang",FR5R00904397,0
"Like I Do (feat. French Montana & Yo Gotti)","Wiz Khalifa","Taylor Gang",FR5R00904395,0
"Stop It","Juicy J","Stay Trippy (Deluxe)",USSM11303989,0
"Just Forget","Force Of Nature","Impression: Samurai Champloo OST",QM6N21413185,0
"Love to Make A Stang","Three 6 Mafia","Smoked Out Music Greatest Hits",USASN0600049,0
Feather,Nujabes,"Modal Soul",JPH491605000,0
"Life Changes (feat. Phil Beaudreau)","Casey Veggies","Life Changes",USLD91718774,0
Blongos,"Triple One","The Naughty Corner",TCADO1808530,0
"Inner City Blues",Rodriguez,"Cold Fact",ZAG930200026,0
"Teleport 2 Me, Jamie (feat. Desire)",WZRD,WZRD,USUM71200937,0
Flashbacks,"Ram Di Dam","A Liar to Admire EP",SEYKC0800101,0
"Arm In Arm (Shy Child Mix)","The Boggs","The Boggs",USA370674614,0
"Stamp On The Ground - Radio Edit",ItaloBrothers,"50 Hands Up Classics",DEHK90909701,0
SHINNERS13,"City Morgue","CITY MORGUE VOL 1: HELL OR HIGH WATER",USUM71803691,0
"don't worry, you will",lovelytheband,"everything i could never say...",US4E41746606,0
"Running From My Shadow (feat. grandson)","Mike Shinoda, grandson","Post Traumatic",USWB11800653,0
"Don't Come Out the House (feat. 21 Savage)","Metro Boomin","NOT ALL HEROES WEAR CAPES (Deluxe)",USUG11802480,0
"Voyage voyage (Euro Remix)",Desireless,"Voyage voyage (Euro Remix)",FRX080600565,0
Dynasties,"Graphwize, Tedy Andreas",Dynasties,QZDA61914600,0
"6 Speed.","Triple One","The Libertine.",TCACY1764623,0
"I Wonder",Rodriguez,"Cold Fact",ZAG930200027,0
"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X, Billy Ray Cyrus","NOW 100 Hits Party",USSM11902498,0
Redbone,"Childish Gambino","""Awaken, My Love!""",USYAH1600107,0
"IGOR'S THEME","Tyler, The Creator",IGOR,USQX91901165,0
Drink,"Igor Baller",Stairs,TCAEE1967428,0
EARFQUAKE,"Tyler, The Creator",IGOR,USQX91901111,0
Dreamland,"Dale Dan Tony",Dreamland,QM6MZ1942117,0
"No Patience (feat. Polo G & NoCap)",CashMoneyAp,"No Patience (feat. Polo G & NoCap) - Single",USAT21902660,0
"Yes/No - Full Mix","Ears Of Light",Yes/No,SEYOK1607615,0
"Ruthless (feat. Jay Critch)","Lil Tjay","Ruthless (feat. Jay Critch) - Single",USSM11901158,0
"Bom Bom",Timaya,Upgrade,TCACQ1619328,0
Unbelievable,"Why Don't We","Unbelievable - Single",USAT21902678,0
Tekilla,Ghoultown,"Bury Them Deep ( )",,0
"Never Stop The Hate Train","The Meteors","Hell Train Rollin",DEZ180918501,0
"Chick Singer, Badass Rockin'","Ray Wylie Hubbard","Ruffian's Misfortune",US7LU1400004,0
"Evil Motherfucker from Tennessee","Joe Buck Yourself","Piss and Vinegar",TCABL1206450,0
"The Grand Ole Opry (Ain't So Grand)","Hank Williams III","Damn Right, Rebel Proud",USCRB0707773,0
"Haunted Cathouse",Nekromantix,"Return Of The Loving Dead",USHEL0321112,0
"Southern Comfort","Shooter Jennings","BAD MAGICK - The Best Of Shooter Jennings & The 357's",USUS70400112,0
"Spread My Ashes On the Highway","Bob Wayne","Till the Wheels Fall Off",GBDHC1225213,0
Pontiac,"Ryan Bingham","American Love Song",QMP4N1800025,0
"Somethin' In The Water","Th' Legendary Shack*Shakers",Pandelirium,USY1R0611006,0
"Lonesome Blues","Shooter Jennings","Put The O Back In Country",USUS70400105,0
Estacata,"Bob Wayne","Outlaw Carnie",US4E41021902,0
Perfection,Badfinger,"Straight Up (Remastered 2010 / Deluxe Edition)",GBDCE1000040,0
"Wednesday Morning, 3 A.M. - Live at Lincoln Center, New York City, NY - January 1967","Simon  Garfunkel","The Essential Simon & Garfunkel",USSM10312709,0
"Bleecker Street","Simon  Garfunkel","The Essential Simon & Garfunkel",USSM16401422,0
"The Sound of Silence (Overdubbed Version)","Simon & Garfunkel","Sounds Of Silence",USSM16401131,0
"Leaves That Are Green - Live at Lincoln Center, New York City, NY - January 1967","Simon  Garfunkel","The Essential Simon & Garfunkel",USSM10312461,0
"A Most Peculiar Man","Simon, Garfunkel","The Essential Simon & Garfunkel",USSM16800252,0
"I Am a Rock","Simon Garfunkel","Sounds of Silence",USSM16501154,0
"Richard Cory","Simon  Garfunkel","The Collection",USSM16501150,0
"Kathy's Song (Live in St. Louis, MO - November 1969)","Simon Garfunkel","Greatest Hits",USSM10026441,0
"Scarborough Fair / Canticle","Simon Garfunkel","Parsley, Sage, Rosemary And Thyme",USSM16600723,0
"Homeward Bound","Simon  Garfunkel","The Essential Simon & Garfunkel",USSM16500202,0
"Sparrow - Live at Lincoln Center, New York City, NY - January 1967","Simon  Garfunkel","Live From New York City, 1967",USSM10204500,0
"The 59th Street Bridge Song (Feelin' Groovy)","Simon and Garfunkel","Parsley, Sage, Rosemary, and Thyme",USSM16600262,0
"The Dangling Conversation","Simon  Garfunkel","Parsley, Sage, Rosemary And Thyme",USSM16600260,0
"A Poem on the Underground Wall - Live at Lincoln Center, New York City, NY - January 1967","Simon  Garfunkel","The Essential Simon & Garfunkel",USSM10312463,0
"A Hazy Shade of Winter","Simon, Garfunkel",Bookends,USSM16601405,0
"At the Zoo","Simon, Garfunkel",Bookends,USSM16701350,0
"Mrs. Robinson","Simon Garfunkel",Bookends,USSM16800379,0
"Fakin' It","Simon, Garfunkel",Bookends,USSM16701349,0
"Old Friends","Simon, Garfunkel",Bookends,USSM16801386,0
"Bookends Theme (Reprise)","Simon & Garfunkel","The Collection",USSM16801387,0
"America - Single Mix","Simon  Garfunkel","Greatest Hits",USSM16801643,0
"Overs - Live","Simon  Garfunkel","Old Friends",USSM16800251,0
"El Condor Pasa / If I Could","Simon Garfunkel","Bridge Over Troubled Water",USSM16900182,0
"Bridge Over Troubled Water","Simon  Garfunkel","Old Friends",USSM16900183,0
Cecilia,"Simon Garfunkel","Bridge Over Troubled Water",USSM16900181,0
"Keep the Customer Satisfied","Simon  Garfunkel","Bridge Over Troubled Water",USSM16900178,0
"So Long, Frank Lloyd Wright","Simon  Garfunkel","Old Friends",USSM16900179,0
"The Boxer","Simon  Garfunkel","Greatest Hits",USSM16900831,0
"I THINK","Tyler, The Creator",IGOR,USQX91901112,0
BOYFRIEND,"Tyler, The Creator",IGOR,USQX91901166,0
"RUNNING OUT OF TIME","Tyler, The Creator",IGOR,USQX91901114,0
"NEW MAGIC WAND","Tyler, The Creator",IGOR,USQX91901115,0
"A BOY IS A GUN*","Tyler, The Creator",IGOR,USQX91901116,0
PUPPET,"Tyler, The Creator",IGOR,USQX91901117,0
"WHAT'S GOOD","Tyler, The Creator",IGOR,USQX91901167,0
"GONE, GONE / THANK YOU","Tyler, The Creator",IGOR,USQX91901118,0
"I DON'T LOVE YOU ANYMORE","Tyler, The Creator",IGOR,USQX91901120,0
"ARE WE STILL FRIENDS?","Tyler, The Creator",IGOR,USQX91901168,0
"If Possible",Soilwork,"Stabbing the Drama",DED830482111,0
Phantom,Smokepurpp,Deadstar,USUM71711226,0
"We Appreciate Power","Grimes, HANA","Miss Anthropocene (Deluxe Edition)",GBAFL1800298,0
Rapture,"Touché Amoré","Stage Four (Deluxe Edition)",USEP41614003,0
Heartwork,Carcass,Immortalised,GBBPB0703417,0
"No Love Lost",Carcass,"Choice Cuts",GBBPB0400031,0
Heartwork,Carcass,"Choice Cuts",GBBPB0400032,0
"Buried Dreams",Carcass,"Choice Cuts",GBBPB0400030,0
Joke,"Chastity Belt",Joke,USHF31508607,0
P.O.P.,Ramirez,"Son Of Serpentine",QMEZE1926815,0
"Op de Maan",Dentalhon,"Op de Maan",QZES81995348,0
"A Christmas Fucking Miracle","Run The Jewels","Run the Jewels",QM8RL1400013,0
"Crime Pays","Freddie Gibbs / Madlib",Bandana,USRC11901146,0
"Headlines (feat. Westside Gunn, Conway & Benny)","DJ Premier, Westside Gunn, Conway, Benny","Headlines (feat. Westside Gunn, Conway & Benny)",USUS11900181,0
"All My Exes Live In Texas","David Nall","Texas Proud, Vol. 1",USHM21013338,0
"All My Ex's Live In Texas","George Strait","George Strait's Greatest Hits, Volume Two",USMC18622149,0
"A Horse with No Name",America,"100 Greatest Acoustic Songs",USWB19901792,0
DEUTSCHLAND,Rammstein,RAMMSTEIN,DEUM71900524,0
AUSLÄNDER,Rammstein,RAMMSTEIN,DEUM71900527,0
PUPPE,Rammstein,RAMMSTEIN,DEUM71900529,0
"ZEIG DICH",Rammstein,RAMMSTEIN,DEUM71900526,0
"Ich will",Rammstein,Mutter,DEN120100004,0
Sonne,Rammstein,Mutter,DEN120003766,0
"Feuer frei",Rammstein,Mutter,DEN120100007,0
Mutter,Rammstein,Mutter,DEN120003765,0
Spieluhr,Rammstein,Mutter,DEN120100003,0
Zwitter,Rammstein,Mutter,DEN120100005,0
"Rein raus",Rammstein,Mutter,DEN120100006,0
Adios,Rammstein,Mutter,DEN120003767,0
"Run The Jewels","Run the Jewels","Run The Jewels",QM8RL1400004,0
"All Gold Everything","Trinidad James","Don't Be S.A.F.E.",USUM71216778,0
"FLAMECUBE64 ft. NICK PROSPER (Prod. byou$)","ITSOKTOCRY, NICK PROSPER, Byou","BLUE CITRUS",QM42K1606381,0
"We Will Rock You",Queen,"News of the World",1/12,0
"We Are the Champions",Queen,"News of the World (Deluxe Edition)",GBUM71029619,0
"Somebody To Love - 2011 Mix",Queen,"A Day At The Races (Deluxe Remastered Version)",GBUM71029613,0
"Maybe Just Sad","Mando Diao","Give Me Fire!",SEYBD0800406,0
"Midas Touch",Zacari,"Run Wild Run Free",TCAEC1953379,0
Colbert,"Pivot Gang","You Can't Sit With Us",QM24S1913791,0
Playground,"Steve Lacy","Apollo XXI",GBWWP1904864,0
"Urban Jazz",IAMDDB,Swervvvvv.5,QM7281843514,0
"It Gets Better (With Time)","The Internet","Hive Mind",USSM11804486,0
"NOTHIN LIKE U (feat. Ty Dolla $ign)",KAYTRANADA,"NOTHIN LIKE U / CHANCES - EP",USRC11803718,0
"4AM in NY (feat. Anajah)","bLAck pARty","Endless Summer",USRC11803535,0
"Yellow Dust",Miink,"Small Clan",US23A1500708,0
"Blood On My Hands (feat. Smino)","AUGUST 08, Smino","Blood On My Hands (feat. Smino)",USP6L1800345,0
Involved,"Roy Woods",Nocturnal,USWB11602464,0
"Family Home","Kirin J Callinan, Finn Family",Bravado,AUUM71700056,0
"Centerfold (feat. Kid Trunks, 458 Keez & Danny Towers)","Wifisfuneral, Kid Trunks, 458 Keez, Danny Towers","Boy Who Cried Wolf",USUM71708942,0
Stopwatch,Atmosphere,"Mi Vida Local",USBWK1800202,0
"Camera Thief",Atmosphere,"Southsiders (Deluxe Version)",USBWK1400001,0
Flicker,Atmosphere,Southsiders,USBWK1400012,0
"January On Lake Street",Atmosphere,"Southsiders (Deluxe Version)",USBWK1400013,0
"Let Me Know That You Know What You Want Now",Atmosphere,"Southsiders (Deluxe Version)",USBWK1400014,0
"She Don't Know Why She Love It - Bonus Track",Atmosphere,"Southsiders (Deluxe Version)",USBWK1400015,0
"Hell - Bonus Track",Atmosphere,"Southsiders (Deluxe Version)",USBWK1400016,0
"I Don't Need No Fancy sh*t (Bonus Track)",Atmosphere,Southsiders,USBWK1300179,0
"Shanks and Shivs",ONEFOUR,"Shanks and Shivs",TCAED1903924,0
"What You Know",ONEFOUR,"What You Know",TCAED1903788,0
"Idiot - Bonus Track",Atmosphere,"Southsiders (Deluxe Version)",USBWK1300181,0
"Prelude to Hell - Bonus Track",Atmosphere,"Southsiders (Deluxe Version)",USBWK1300182,0
"Camera Thief",Atmosphere,Southsiders,USBWK1400019,0
"Arthur's Song",Atmosphere,Southsiders,USBWK1400020,0
"The World Might Not Live Through The Night",Atmosphere,Southsiders,USBWK1400021,0
"Star Shaped Heart",Atmosphere,Southsiders,USBWK1400022,0
"I Love You Like A Brother",Atmosphere,Southsiders,USBWK1400005,0
Zuu,"Denzel Curry",ZUU,USC4R1902704,0
Ricky,"Denzel Curry",ZUU,USC4R1902692,0
Wish,"Denzel Curry",Zuu,USC4R1902705,0
Birdz,"Denzel Curry",ZUU,USC4R1902706,0
Automatic,"Denzel Curry",ZUU,USC4R1902707,0
Speedboat,"Denzel Curry",ZUU,USC4R1902708,0
"BUSHY B INTERLUDE","Denzel Curry",ZUU,USC4R1902709,0
YOO,"Denzel Curry",ZUU,USC4R1902710,0
Carolmart,"Denzel Curry",ZUU,USC4R1902711,0
"SHAKE 88 (feat. Sam Sneak)","Denzel Curry",ZUU,USC4R1902712,0
"BLACKLAND 66.6","Denzel Curry",ZUU,USC4R1902713,0
"P.A.T. (feat. PlayThatBoiZay)","Denzel Curry",ZUU,USC4R1902714,0
"New York Undercover","DJ Muggs","Muggs Presents... The Soul Assassins Chapter I",USSM19604353,0
"10 Freaky Girls (feat. 21 Savage)","Metro Boomin","NOT ALL HEROES WEAR CAPES",USUG11802481,0
Kaputt,"Wir Sind Helden",Kaputt,DEC610700528,0
"Von hier an blind","Wir Sind Helden","Von Hier An Blind",DEG120500057,0
"Im Auge des Sturms","Wir Sind Helden","Bring mich nach Hause",DEQ321000134,0
Alkohol,"Herbert Grönemeyer","Was Muss Muss - Best Of",DEC610800626,0
"Love Is All","The Tallest Man On Earth","The Wild Hunt",SEWFN1000107,0
"I’m A Stranger Now","The Tallest Man On Earth","I Love You. It's a Fever Dream.",GBWWP1904726,0
"Svart snö",Kent,Tigerdrottningen,SEUM71400709,0
Insekter,kent,"Hagnesta Hill",SEBMC9960120,0
"En himmelsk drog",Kent,"En Himmelsk Drog",SEBMC9960070,0
"Whip It","Casey Veggies","Life Changes",USLD91718781,0
"Young Winners","Casey Veggies","Life Changes",USLD91718776,0
"Everything Wavy","Casey Veggies","Life Changes",USLD91718783,0
Life$Tyle,"Casey Veggies","Life Changes",USLD91718779,0
"Love=Hate, Ulterior Motives (feat. BJ the Chicago Kid)","Casey Veggies","Life Changes",USLD91718782,0
"She in My Car (feat. Dom Kennedy)","Casey Veggies, Dom Kennedy","Life Changes",USLD91718777,0
"Take My Life","Casey Veggies","Life Changes",USLD91718786,0
"The Team","Casey Veggies","Life Changes",USLD91718780,0
Despacito,"Luis Fonsi",Despacito,USUM71607007,0
"Freaky Friday (feat. Chris Brown)","Lil Dicky, Chris Brown","Freaky Friday (feat. Chris Brown)",QMRSZ1800280,0
"Dragon Blood",CHXPO,"Way Past Savage",USLD91719155,0
"Aristocratic Anarchy (feat. Vince Staples)",Da$H,V.I.C.E.S,TCACD1501500,0
"Bring the War Home","Heaven Shall Burn",Wanderer,US4E41639202,0
"On My Grind","Tunji Ige","Missed Calls",USAT21504144,0
Zealots,Fugees,"The Score (Expanded Edition)",USSM19600052,0
"No Complaints (feat. Offset & Drake) [Bonus]","Metro Boomin","NOT ALL HEROES WEAR CAPES (Deluxe)",USUG11700928,0
"Red Berries",Kelpe,"Project Mooncircle 10th Anniversary Compilation",DEQ121214792,0
"Blasé (feat. Future & Rae Sremmurd)","Ty Dolla $ign","Free TC (Deluxe)",USAT21501456,0
"Fuck Up the Club (feat. Future, Rick Ross, YG & Yo Gotti)","DJ Khaled, Future, Rick Ross, YG, Yo Gotti","Major Key",USSM11605484,0
"The Message",ONEFOUR,"The Message",TCAEE1922246,0
"Don't You (Forget About Me)","Simple Minds","Once Upon A Time (Super Deluxe)",GBAAA8500001,0
Insane,"Sun Glitters","The Singles",QZ4JJ1824132,0
Fu-Gee-La,Fugees,"The Score (Expanded Edition)",USSM19600054,0
"Spin The Block (feat. Future)","Lil Durk, Future","Signed To The Streets 3",USUM71812396,0
"Blue And Alone","Weeping Willows","Broken Promise Land",SEBID9702040,0
"Caught in a Lie","Chastity Belt","I Used to Spend So Much Time Alone",USHF31710102,0
"N.L.T. (feat. BJ, Rico P. & Danny Mellz)","Ku-Laid Thee Entertainer, BJ, Rico P, Danny Mellz","The Drive Thru",TCACU1609554,0
"Bring on the Night","The Police","Reggatta De Blanc",GBAAM0201173,0
"Spot the Difference",ONEFOUR,"Spot the Difference",TCAEG1938401,0
"Jesus Is the One (I Got Depression)","Zack Fox Kenny Beats","Jesus Is the One (I Got Depression) - Single",USUYG1259076,0
"Alone As A Facetat",Wifisfuneral,"Leave Me The Fuck Alone",USUYG1225378,0
Arson,"City Morgue, ZillaKami, SOSMULA","CITY MORGUE VOL 1: HELL OR HIGH WATER",USUM71814453,0
Youth,Trapo,"Shade Trees",TCACT1659885,0
"I'm That N*gga","Robb Bank$","I'm That N*gga - Single",USUYG1027246,0
"Moonlight Shadow","Mike Oldfield","The Mike Oldfield Collection",GBAAA8300001,0
"Orange Crush","$teven Cannon","Orange Crush",USA2P1691371,0
