spotify_track_uri,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,reason_start,reason_end,shuffle,skipped,offline
spotify:track:0jc0dX55DtUJaHRw8rreNd,2024-04-17 11:19:49+00:00,willexmen,linux,198901,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Giannis (feat. Anderson .Paak),Freddie Gibbs,Bandana,fwdbtn,trackdone,True,False,True
spotify:track:6v12jWUVsZmDmlMxF4L7cD,2024-04-17 11:22:53+00:00,willexmen,linux,182920,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Leaving the Dock,Curren$y,Cigarette Boats,trackdone,trackdone,True,False,True
spotify:track:5xvXeuxISyXJDRbZZf4uzd,2024-04-17 11:23:48+00:00,willexmen,linux,54747,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Come to Life,Kanye West,Donda,trackdone,fwdbtn,True,True,True
spotify:track:5ui4NzxjntyFHYsB88PIT4,2024-04-17 11:26:38+00:00,willexmen,linux,167882,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Vamos Pa' La Disco,Las Guanabanas,Guillaera,fwdbtn,trackdone,True,False,True
spotify:track:101KS2AYeWa98ltX4ewE7h,2024-04-17 11:26:41+00:00,willexmen,linux,2592,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Talk to Me,Run The Jewels,Run The Jewels 3,trackdone,fwdbtn,True,True,True
spotify:track:2Uty8G3hWAnxTyc3ZsJuiH,2024-04-17 11:26:44+00:00,willexmen,linux,1690,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Baby Blue,Tor Miller,American English,fwdbtn,fwdbtn,True,True,True
spotify:track:19O7OqzwiT0U5DKec68WJR,2024-04-17 11:28:05+00:00,willexmen,linux,80886,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Scottie Pippens (feat. Freddie Gibbs),Curren$y,Covert Coup,fwdbtn,fwdbtn,True,True,True
spotify:track:0Ln2WDClUz8VPrzWFwZwfl,2024-04-17 11:28:08+00:00,willexmen,linux,1464,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Love Reign O'er Me - 5.1 Mix,The Who,The Who- The Greatest Hits & More,fwdbtn,fwdbtn,True,True,True
spotify:track:0Z0y8PeCB2f9w3m9Hi6vPD,2024-04-17 11:28:13+00:00,willexmen,linux,3706,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Alterlife,Rina Sawayama,RINA,fwdbtn,fwdbtn,True,True,True
spotify:track:4EFNdX0Y4Mf9kMozyk4gJw,2024-04-17 11:28:16+00:00,willexmen,linux,2512,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Bad Education,Deki Alem,Among Heads,fwdbtn,fwdbtn,True,True,True
spotify:track:6IyoLWzljeR3ldQo4KWHT6,2024-04-17 11:30:47+00:00,willexmen,linux,150159,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Out thë way,Yeat,Lyfë,fwdbtn,trackdone,True,False,True
spotify:track:2uVRSSzX96V7Rzlhx7fosj,2024-04-17 11:30:51+00:00,willexmen,linux,3400,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,123,Smokepurpp,Bless Yo Trap,trackdone,fwdbtn,True,True,True
spotify:track:2FDTHlrBguDzQkp7PVj16Q,2024-04-17 11:30:54+00:00,willexmen,linux,2262,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Sprinter,Dave,Sprinter,fwdbtn,fwdbtn,True,True,True
spotify:track:0rCH70n5wGsFO51mQDbZc2,2024-04-17 11:30:57+00:00,willexmen,linux,2238,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,In the Stone,The Goon Sax,Mirror II,fwdbtn,fwdbtn,True,True,True
spotify:track:6QKDuYZaR94ypuGpPwoG4q,2024-04-17 11:34:06+00:00,willexmen,linux,188950,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,"Tears, Sweat, Blood",DC,"Tears, Sweat, Blood",fwdbtn,trackdone,True,False,True
spotify:track:2UVbBKQOdFAekPTRsnkzcf,2024-04-17 11:37:17+00:00,willexmen,linux,190251,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Stir Fry,Migos,Culture II,trackdone,trackdone,True,False,True
spotify:track:1UFCw2ZU50ZXdjHUtKg9mp,2024-04-17 11:38:37+00:00,willexmen,linux,79470,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Florida Water (feat. Luh Tyler),Danny Towers,Florida Water (feat. Luh Tyler),trackdone,fwdbtn,True,True,True
spotify:track:0y9uTzK9cNKSAEHnpeRG8C,2024-04-17 11:38:39+00:00,willexmen,linux,881,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,DUCKWORTH.,Kendrick Lamar,DAMN.,fwdbtn,fwdbtn,True,True,True
spotify:track:4bO6DljpuAeQh6HS20i0I5,2024-04-17 11:38:41+00:00,willexmen,linux,1412,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Money For Nothing,Dire Straits,Brothers In Arms - 20th Anniversary Edition,fwdbtn,fwdbtn,True,True,True
spotify:track:4xq74gWxdHINZonBVQHp51,2024-04-17 11:38:43+00:00,willexmen,linux,1487,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Beatcity - 2023 Remaster,Still Corners,Strange Pleasures: 10th Anniversary Edition (2023 Remaster),fwdbtn,fwdbtn,True,True,True
spotify:track:3ZjDJVyWwB4idjRoVpHMOC,2024-04-17 11:38:53+00:00,willexmen,linux,8868,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Two Wrongs,Pale,Pale,fwdbtn,fwdbtn,True,True,True
spotify:track:3Zwu2K0Qa5sT6teCCHPShP,2024-04-17 11:42:17+00:00,willexmen,linux,203500,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,fwdbtn,trackdone,True,False,True
spotify:track:6iABxgpXT569dsv0hqYS8g,2024-04-17 11:45:09+00:00,willexmen,linux,170245,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Time For Changes,Raised Fist,Watch Your Step,trackdone,trackdone,True,False,True
spotify:track:2gzVA60TU6hK2gqCIhoWUf,2024-04-17 11:45:43+00:00,willexmen,linux,34199,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Do-Ther-Tum (Doo Doo Doo),Job 2 do,No War,trackdone,fwdbtn,True,True,True
spotify:track:5lWSa1rmuSL6OBPOnkAqoa,2024-04-17 11:45:46+00:00,willexmen,linux,2297,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Rasputin,Boney M.,Daddy Cool,fwdbtn,fwdbtn,True,True,True
spotify:track:5t0a3LQwI0tInJT6Hvbhjj,2024-04-17 11:46:10+00:00,willexmen,linux,22241,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Look At They Face,Key Glock,Look At They Face,fwdbtn,fwdbtn,True,True,True
spotify:track:475jSz0H6U3duJyNiDS0tT,2024-04-17 11:46:13+00:00,willexmen,linux,2019,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Right Now (feat. Pi'erre Bourne),Playboi Carti,Die Lit,fwdbtn,fwdbtn,True,True,True
spotify:track:2LTlO3NuNVN70lp2ZbVswF,2024-04-17 11:46:15+00:00,willexmen,linux,1375,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,FEEL.,Kendrick Lamar,DAMN.,fwdbtn,fwdbtn,True,True,True
spotify:track:5mWlyBpAyIpP1lI1AXjln4,2024-04-17 11:46:18+00:00,willexmen,linux,2791,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Houseplants,Squid,Houseplants,fwdbtn,fwdbtn,True,True,True
spotify:track:4nuRjG4RXW6lsKANhBcYxk,2024-04-17 11:48:31+00:00,willexmen,linux,133130,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Boxframe Cadillac,Freddie Gibbs,Midwestgangstaboxframecadillacmuzik,fwdbtn,fwdbtn,True,True,True
spotify:track:0TL6dpyhxfJFNwf3Jb56DM,2024-04-17 11:48:35+00:00,willexmen,linux,2582,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,A Day In The Noya,Luh Tyler,A Day In The Noya,fwdbtn,fwdbtn,True,True,True
spotify:track:27yrt4ZgZ9ipfbndTyTwsV,2024-04-17 11:48:37+00:00,willexmen,linux,1453,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Painting The Horizon,Deep Inside,Silent Shores,fwdbtn,fwdbtn,True,True,True
spotify:track:6GEIpzW14NtOjqHejbcSRE,2024-04-17 11:48:41+00:00,willexmen,linux,3466,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Journal of Ardency,Class Actress,Journal of Ardency,fwdbtn,fwdbtn,True,True,True
spotify:track:2KvIO4ew1TGnz1VfTJk49g,2024-04-17 11:48:47+00:00,willexmen,linux,4558,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Sæglópur,Sigur Rós,Takk...,fwdbtn,fwdbtn,True,True,True
spotify:track:71d1KcqByBe8cl0NhFUKVU,2024-04-17 11:48:49+00:00,willexmen,linux,1978,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Ronald Reagan Era,Kendrick Lamar,Section.80,fwdbtn,fwdbtn,True,True,True
spotify:track:4S3nowQDnOyRFzoU60FPdX,2024-04-17 11:49:52+00:00,willexmen,linux,61550,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Project Pat Checks In/Raised In The Projects mixed with You Scarred/Kick In The Door/ Project Pat Speaks,Project Pat,What Cha Starin' At? Mixtape,fwdbtn,fwdbtn,True,True,True
spotify:track:14IZvVgj2z5QzPfgVIiP0j,2024-04-17 11:52:35+00:00,willexmen,linux,161966,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,1D,Bladee,Red Light,fwdbtn,trackdone,True,False,True
spotify:track:6XDIdtt7sugfe7UHYIDWXW,2024-04-17 11:52:38+00:00,willexmen,linux,2280,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Moon Over Marin,Dead Kennedys,"Plastic Surgery Disasters/In God We Trust, Inc.",trackdone,fwdbtn,True,True,True
spotify:track:4Pz7iN649aBn2TwcxBRF8Z,2024-04-17 11:56:42+00:00,willexmen,linux,242413,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Golden Cage,The Whitest Boy Alive,Dreams,fwdbtn,trackdone,True,False,True
spotify:track:54IbnYEdA3ymfxv07WgN3b,2024-04-17 11:57:37+00:00,willexmen,linux,54932,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Your Teeth In My Neck,Kali Uchis,Isolation,trackdone,fwdbtn,True,True,True
spotify:track:2agNwbMZvRidqRylZLzowj,2024-04-17 11:57:47+00:00,willexmen,linux,8512,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Rush & Fever,Nation of Language,"Introduction, Presence",fwdbtn,fwdbtn,True,True,True
spotify:track:7HrfeP6dl2TzPT4GiRHKNY,2024-04-17 11:57:49+00:00,willexmen,linux,1651,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Wit Yo Bitch (feat. MadeinTYO) - Remix,Famous Dex,Wit Yo Bitch (feat. MadeinTYO),fwdbtn,fwdbtn,True,True,True
spotify:track:55mQhobuwtY7lfLAXylg1k,2024-04-17 11:57:52+00:00,willexmen,linux,2264,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,You Make Loving Fun - 2004 Remaster,Fleetwood Mac,Rumours,fwdbtn,fwdbtn,True,True,True
spotify:track:7caP3UAf8ZtIMVpWfEIA4H,2024-04-17 11:57:57+00:00,willexmen,linux,4437,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Battle Cry,Polo G,Die A Legend,fwdbtn,fwdbtn,True,True,True
spotify:track:0t8p21BrmO111MsMyJxAeE,2024-04-17 11:57:59+00:00,willexmen,linux,1161,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Rob And Vic,Onyx,Shut 'Em Down,fwdbtn,fwdbtn,True,True,True
spotify:track:6wJbkc1NGdFOYUz3cjATlv,2024-04-17 11:58:02+00:00,willexmen,linux,1736,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,What's Understood,Nyck Caution,Disguise the Limit,fwdbtn,fwdbtn,True,True,True
spotify:track:6QHVV3bpqJUkL1RL5IuF8E,2024-04-17 11:58:03+00:00,willexmen,linux,840,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,romance361 (feat. PnB Rock),iann dior,nothings ever good enough,fwdbtn,fwdbtn,True,True,True
spotify:track:28QJw0PBJOcUUcZAE7kbGk,2024-04-17 11:58:06+00:00,willexmen,linux,1168,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,No Attempt,WizDaWizard,No Attempt,fwdbtn,fwdbtn,True,True,True
spotify:track:4FKuIlfFCIcvpg7M2HJhwx,2024-04-17 11:58:20+00:00,willexmen,linux,13152,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,You & I,Dabeull,Intimate Fonk,fwdbtn,fwdbtn,True,True,True
spotify:track:3jxExv27cf3OSt0BXtAR6Z,2024-04-17 11:58:22+00:00,willexmen,linux,1363,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Chewing Gum,Blood Orange,Negro Swan,fwdbtn,fwdbtn,True,True,True
spotify:track:1WdvlNe4W8fKgBKb07UXKY,2024-04-17 11:58:24+00:00,willexmen,linux,598,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,M.O.M,Spillage Village,Bears Like This Too Much,fwdbtn,fwdbtn,True,True,True
spotify:track:6xpmse1pEY36wFz3D8DMDf,2024-04-17 11:58:30+00:00,willexmen,linux,5607,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Don't Patronize Me,Isaiah the Wulf,Don't Patronize Me,fwdbtn,fwdbtn,True,True,True
spotify:track:0kIAP74p31aDbkw43QKXa0,2024-04-17 11:58:32+00:00,willexmen,linux,1407,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Shoot the 3,Yung Simmie,Simmie Season,fwdbtn,fwdbtn,True,True,True
spotify:track:4a1fh9vJMMoRjNrBmEWoM0,2024-04-17 12:01:21+00:00,willexmen,linux,167316,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,All The Money (with Gunna) [Bonus],Metro Boomin,HEROES & VILLAINS,fwdbtn,trackdone,True,False,True
spotify:track:4ns1XFP3W5JPyzvnAjMdHD,2024-04-17 12:05:40+00:00,willexmen,linux,258789,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Int'l Players Anthem (I Choose You) (feat. Outkast),UGK,UGK (Underground Kingz),trackdone,trackdone,True,False,True
spotify:track:4cagZASntpw5soVIOcqRSF,2024-04-17 12:08:15+00:00,willexmen,linux,154137,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Still Here (with the ones that I came with),Skrillex,Quest For Fire,trackdone,fwdbtn,True,True,True
spotify:track:5N521RK66Z1FP0Oz6B4OlT,2024-04-17 12:08:17+00:00,willexmen,linux,1404,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Gunz N Butter (feat. Juicy J),A$AP Rocky,TESTING,fwdbtn,fwdbtn,True,True,True
spotify:track:5r8mGKhCDIVWb3AG4hm0l0,2024-04-17 12:08:18+00:00,willexmen,linux,1126,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,El Mal Querer,fwdbtn,fwdbtn,True,True,True
spotify:track:1yufZSyxLXcH5XWDsIQnBZ,2024-04-17 12:08:24+00:00,willexmen,linux,3724,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Money = Power,BabyTron,6,fwdbtn,fwdbtn,True,True,True
spotify:track:6755DFiZ7CWe2WMdTGW5C1,2024-04-17 12:08:26+00:00,willexmen,linux,1369,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Ski,Young Stoner Life,Slime Language 2,fwdbtn,fwdbtn,True,True,True
spotify:track:46eu3SBuFCXWsPT39Yg3tJ,2024-04-17 12:08:27+00:00,willexmen,linux,844,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,fwdbtn,fwdbtn,True,True,True
spotify:track:5T0YyRxyxtLDxLYJhLjqWM,2024-04-17 12:08:29+00:00,willexmen,linux,1449,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,33rd Blakk Glass,City Morgue,CITY MORGUE VOL 1: HELL OR HIGH WATER,fwdbtn,fwdbtn,True,True,True
spotify:track:1juoTCpLWlMWsUCA6QzTae,2024-04-17 12:08:31+00:00,willexmen,linux,1129,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Killamonjaro,KILLY,Surrender Your Soul,fwdbtn,fwdbtn,True,True,True
spotify:track:2fuYa3Lx06QQJAm0MjztKr,2024-04-17 12:11:19+00:00,willexmen,linux,167454,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Let Down,Radiohead,OK Computer,fwdbtn,fwdbtn,True,True,True
spotify:track:1fGkPN23G4NHnbweA4j1V1,2024-04-17 12:11:40+00:00,willexmen,linux,19005,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Hell Naw,Boss Top,At Yo Neck,fwdbtn,fwdbtn,True,True,True
spotify:track:1LRqjmsqfQ1BMP0MYCfbxx,2024-04-17 12:11:42+00:00,willexmen,linux,872,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Know the Real,Jooba Loc,The Come Up,fwdbtn,fwdbtn,True,True,True
spotify:track:4cCfprh4NrvyLGKN2rOCO7,2024-04-17 12:11:43+00:00,willexmen,linux,1123,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Inhale Exhale,Skrillex,Quest For Fire,fwdbtn,fwdbtn,True,True,True
spotify:track:7rPxL3Z5tXqi44hJJrCjnA,2024-04-17 12:11:45+00:00,willexmen,linux,1130,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Incomplete Kisses,Sampha,Process,fwdbtn,fwdbtn,True,True,True
spotify:track:0yKg9SbwFfhvlMAZ1TX6rj,2024-04-17 12:11:47+00:00,willexmen,linux,1495,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Kawasaki Backflip,Dogleg,Melee,fwdbtn,fwdbtn,True,True,True
spotify:track:1NYTj6JEw3IOh4ggiBh82h,2024-04-17 12:11:49+00:00,willexmen,linux,1127,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Stuck Inside of Mobile with the Memphis Blues Again,Bob Dylan,Blonde On Blonde,fwdbtn,fwdbtn,True,True,True
spotify:track:1kn9JsBWIw6qREhDWw0lKb,2024-04-17 12:11:52+00:00,willexmen,linux,1905,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Ma Boy,Dreamville,Ma Boy,fwdbtn,fwdbtn,True,True,True
spotify:track:7GRT6iugEVf3sjSW07sv7r,2024-04-17 12:11:54+00:00,willexmen,linux,2015,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Swimming,Kero Kero Bonito,Time 'n' Place,fwdbtn,fwdbtn,True,True,True
spotify:track:5gm9zrCWbEZ5Bs7fpzshCO,2024-04-17 12:15:38+00:00,willexmen,linux,222574,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,I Am (Remix) [Instrumental],Thomax,Instrumentals #2,fwdbtn,trackdone,True,False,True
spotify:track:70tIjdBrjUQkUG9jScQyoo,2024-04-17 12:15:58+00:00,willexmen,linux,19171,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Doorman,slowthai,Doorman,trackdone,fwdbtn,True,True,True
spotify:track:769sRxyCa83th6Tc5KJFvc,2024-04-17 12:18:03+00:00,willexmen,linux,124522,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,The Kingdom,Thaiboy Digital,Back 2 Life,fwdbtn,trackdone,True,False,True
spotify:track:0Nua2OtL0ygR9HrY50ptQX,2024-04-17 12:18:08+00:00,willexmen,linux,3919,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Shrimp Shack,Viagra Boys,Street Worms,trackdone,fwdbtn,True,True,True
spotify:track:0NWPxcsf5vdjdiFUI8NgkP,2024-04-17 12:18:10+00:00,willexmen,linux,1700,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Hey Joe,Jimi Hendrix,Are You Experienced,fwdbtn,fwdbtn,True,True,True
spotify:track:4Jh8aypoHtCqv5GPzZxPsz,2024-04-17 12:18:12+00:00,willexmen,linux,1697,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Chain Smoker,Chance the Rapper,Acid Rap,fwdbtn,fwdbtn,True,True,True
spotify:track:5QvtxIwTZstpY249TfX44C,2024-04-17 12:21:05+00:00,willexmen,linux,171620,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Russian Roulette,Fat Trel,Russian Roulette,fwdbtn,fwdbtn,True,True,True
spotify:track:2NNljOKFmhMxsfK8J5z4eF,2024-04-17 12:23:58+00:00,willexmen,linux,172044,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,La Rock 01,Vitalic,OK Cowboy,fwdbtn,fwdbtn,True,True,True
spotify:track:2gp9YVRrqL5N9MgjTwunux,2024-04-17 12:24:04+00:00,willexmen,linux,4821,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Por Mi Puerta No Lo Pasen,ROSALÍA,Los Ángeles,fwdbtn,fwdbtn,True,True,True
spotify:track:6ZCb0vQO4UqQKSYls15HZA,2024-04-17 12:24:10+00:00,willexmen,linux,5368,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Stranger,Can't Swim,Fail You Again,fwdbtn,fwdbtn,True,True,True
spotify:track:1BeNZQORyV0jEF2toAmrsA,2024-04-17 12:24:15+00:00,willexmen,linux,4297,SE,91.238.51.2,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,Don't Move,Phantogram,Nightlife,fwdbtn,fwdbtn,True,True,True
